opq lut             , N D C B lut_work_const:,   16384,  128,  32, 32, -1,      (5x10):, 102.0550, (1.3152e+09/s), 101.8040, (1.3184e+09/s), 101.9310, (1.3168e+09/s), 101.4130, (1.3235e+09/s), 101.8280, (1.3181e+09/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  128, 128, 64, -1,      (5x10):,  4.3940, (7.6364e+09/s),  4.3820, (7.6573e+09/s),  4.3900, (7.6434e+09/s),  4.3910, (7.6416e+09/s),  4.3830, (7.6556e+09/s)
bolt lut            , N D C B lut_work_const:,   16384,  128, 128, 64, -1,      (5x10):,  6.7850, (4.9454e+09/s),  6.7910, (4.9410e+09/s),  6.7470, (4.9732e+09/s),  6.7610, (4.9629e+09/s),  6.7850, (4.9454e+09/s)
pq lut              , N D C B lut_work_const:,   16384,  128,  64, 64, -1,      (5x10):, 146.2290, (1.8357e+09/s), 142.8140, (1.8796e+09/s), 145.9720, (1.8390e+09/s), 144.2950, (1.8603e+09/s), 145.4170, (1.8460e+09/s)
opq lut             , N D C B lut_work_const:,   16384,  128,  64, 64, -1,      (5x10):, 152.7840, (1.7570e+09/s), 152.3490, (1.7620e+09/s), 153.0660, (1.7537e+09/s), 153.1810, (1.7524e+09/s), 153.9300, (1.7439e+09/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  256,  16,  8, -1,      (5x10):,  4.5620, (9.1940e+08/s),  4.5570, (9.2041e+08/s),  4.5550, (9.2081e+08/s),  4.5690, (9.1799e+08/s),  4.5810, (9.1559e+08/s)
bolt lut            , N D C B lut_work_const:,   16384,  256,  16,  8, -1,      (5x10):,  4.7880, (8.7600e+08/s),  4.7510, (8.8283e+08/s),  4.7570, (8.8171e+08/s),  4.7630, (8.8060e+08/s),  4.7470, (8.8357e+08/s)
pq lut              , N D C B lut_work_const:,   16384,  256,   8,  8, -1,      (5x10):, 116.2930, (2.8853e+08/s), 116.6790, (2.8758e+08/s), 118.3540, (2.8351e+08/s), 116.3830, (2.8831e+08/s), 116.3190, (2.8847e+08/s)
opq lut             , N D C B lut_work_const:,   16384,  256,   8,  8, -1,      (5x10):, 142.2830, (2.3583e+08/s), 141.4760, (2.3717e+08/s), 141.1350, (2.3775e+08/s), 141.1190, (2.3777e+08/s), 142.0570, (2.3620e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  256,  32, 16, -1,      (5x10):,  4.6970, (1.7860e+09/s),  4.7250, (1.7754e+09/s),  4.6920, (1.7879e+09/s),  4.7360, (1.7712e+09/s),  4.6980, (1.7856e+09/s)
bolt lut            , N D C B lut_work_const:,   16384,  256,  32, 16, -1,      (5x10):,  4.9970, (1.6787e+09/s),  5.0100, (1.6744e+09/s),  5.0010, (1.6774e+09/s),  4.9810, (1.6841e+09/s),  4.9900, (1.6811e+09/s)
pq lut              , N D C B lut_work_const:,   16384,  256,  16, 16, -1,      (5x10):, 128.4100, (5.2261e+08/s), 128.4500, (5.2245e+08/s), 128.5080, (5.2222e+08/s), 128.7340, (5.2130e+08/s), 128.6020, (5.2183e+08/s)
opq lut             , N D C B lut_work_const:,   16384,  256,  16, 16, -1,      (5x10):, 153.6610, (4.3673e+08/s), 153.2630, (4.3787e+08/s), 153.4650, (4.3729e+08/s), 153.2140, (4.3801e+08/s), 153.2540, (4.3789e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  256,  64, 32, -1,      (5x10):,  5.3320, (3.1465e+09/s),  5.3390, (3.1424e+09/s),  5.3450, (3.1389e+09/s),  5.3270, (3.1495e+09/s),  5.3450, (3.1389e+09/s)
bolt lut            , N D C B lut_work_const:,   16384,  256,  64, 32, -1,      (5x10):,  5.7380, (2.9239e+09/s),  5.7450, (2.9203e+09/s),  5.7310, (2.9275e+09/s),  5.7480, (2.9188e+09/s),  5.7580, (2.9137e+09/s)
pq lut              , N D C B lut_work_const:,   16384,  256,  32, 32, -1,      (5x10):, 160.1140, (8.3826e+08/s), 160.1870, (8.3788e+08/s), 159.9080, (8.3934e+08/s), 160.3000, (8.3729e+08/s), 159.3520, (8.4227e+08/s)
opq lut             , N D C B lut_work_const:,   16384,  256,  32, 32, -1,      (5x10):, 184.9630, (7.2565e+08/s), 185.6200, (7.2308e+08/s), 185.6390, (7.2300e+08/s), 184.6560, (7.2685e+08/s), 185.5780, (7.2324e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  256, 128, 64, -1,      (5x10):,  5.2260, (6.4207e+09/s),  5.2260, (6.4207e+09/s),  5.2210, (6.4268e+09/s),  5.2310, (6.4145e+09/s),  5.2280, (6.4182e+09/s)
bolt lut            , N D C B lut_work_const:,   16384,  256, 128, 64, -1,      (5x10):,  8.6310, (3.8877e+09/s),  8.6340, (3.8863e+09/s),  8.6440, (3.8818e+09/s),  8.6480, (3.8800e+09/s),  8.6400, (3.8836e+09/s)
pq lut              , N D C B lut_work_const:,   16384,  256,  64, 64, -1,      (5x10):, 225.1220, (1.1924e+09/s), 224.5490, (1.1954e+09/s), 224.5500, (1.1954e+09/s), 226.0020, (1.1878e+09/s), 225.3700, (1.1911e+09/s)
opq lut             , N D C B lut_work_const:,   16384,  256,  64, 64, -1,      (5x10):, 249.2690, (1.0769e+09/s), 250.6600, (1.0709e+09/s), 249.5150, (1.0758e+09/s), 250.7110, (1.0707e+09/s), 250.0570, (1.0735e+09/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  512,  16,  8, -1,      (5x10):,  9.8970, (4.2380e+08/s),  9.8750, (4.2474e+08/s),  9.7690, (4.2935e+08/s),  9.8830, (4.2440e+08/s),  9.8940, (4.2392e+08/s)
bolt lut            , N D C B lut_work_const:,   16384,  512,  16,  8, -1,      (5x10):, 10.1040, (4.1511e+08/s),  9.9940, (4.1968e+08/s), 10.1370, (4.1376e+08/s), 10.1020, (4.1520e+08/s), 10.0030, (4.1930e+08/s)
pq lut              , N D C B lut_work_const:,   16384,  512,   8,  8, -1,      (5x10):, 233.2050, (1.4388e+08/s), 235.8860, (1.4225e+08/s), 233.0410, (1.4399e+08/s), 233.0390, (1.4399e+08/s), 233.4350, (1.4374e+08/s)
opq lut             , N D C B lut_work_const:,   16384,  512,   8,  8, -1,      (5x10):, 330.3470, (1.0157e+08/s), 330.4180, (1.0155e+08/s), 331.0030, (1.0137e+08/s), 331.5900, (1.0119e+08/s), 334.5100, (1.0031e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  512,  32, 16, -1,      (5x10):,  9.5400, (8.7931e+08/s),  9.3760, (8.9469e+08/s),  9.3970, (8.9269e+08/s),  9.3870, (8.9364e+08/s),  9.5590, (8.7756e+08/s)
bolt lut            , N D C B lut_work_const:,   16384,  512,  32, 16, -1,      (5x10):,  9.9160, (8.4597e+08/s),  9.7710, (8.5852e+08/s),  9.8340, (8.5302e+08/s),  9.7650, (8.5905e+08/s),  9.7600, (8.5949e+08/s)
pq lut              , N D C B lut_work_const:,   16384,  512,  16, 16, -1,      (5x10):, 248.6160, (2.6993e+08/s), 246.2770, (2.7249e+08/s), 246.6980, (2.7203e+08/s), 246.7360, (2.7199e+08/s), 246.3310, (2.7243e+08/s)
opq lut             , N D C B lut_work_const:,   16384,  512,  16, 16, -1,      (5x10):, 344.8690, (1.9459e+08/s), 343.9400, (1.9512e+08/s), 346.1310, (1.9388e+08/s), 345.1050, (1.9446e+08/s), 345.0910, (1.9447e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  512,  64, 32, -1,      (5x10):, 10.0510, (1.6692e+09/s),  9.8700, (1.6998e+09/s),  9.8940, (1.6957e+09/s),  9.8690, (1.7000e+09/s),  9.8610, (1.7014e+09/s)
bolt lut            , N D C B lut_work_const:,   16384,  512,  64, 32, -1,      (5x10):, 10.3530, (1.6205e+09/s), 10.3470, (1.6215e+09/s), 10.3210, (1.6255e+09/s), 10.4900, (1.5994e+09/s), 10.3160, (1.6263e+09/s)
pq lut              , N D C B lut_work_const:,   16384,  512,  32, 32, -1,      (5x10):, 282.3910, (4.7529e+08/s), 282.8480, (4.7452e+08/s), 284.2920, (4.7211e+08/s), 282.4720, (4.7515e+08/s), 283.0000, (4.7427e+08/s)
opq lut             , N D C B lut_work_const:,   16384,  512,  32, 32, -1,      (5x10):, 382.1160, (3.5125e+08/s), 381.3690, (3.5194e+08/s), 380.2530, (3.5297e+08/s), 379.9330, (3.5327e+08/s), 379.3870, (3.5378e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384,  512, 128, 64, -1,      (5x10):,  9.7590, (3.4383e+09/s),  9.7560, (3.4394e+09/s),  9.7800, (3.4309e+09/s),  9.7520, (3.4408e+09/s), 10.0720, (3.3315e+09/s)
bolt lut            , N D C B lut_work_const:,   16384,  512, 128, 64, -1,      (5x10):, 12.3210, (2.7234e+09/s), 12.3200, (2.7236e+09/s), 12.3240, (2.7227e+09/s), 12.3280, (2.7218e+09/s), 12.3180, (2.7240e+09/s)
pq lut              , N D C B lut_work_const:,   16384,  512,  64, 64, -1,      (5x10):, 343.6610, (7.8111e+08/s), 344.1270, (7.8005e+08/s), 343.1180, (7.8234e+08/s), 342.4820, (7.8379e+08/s), 341.6120, (7.8579e+08/s)
opq lut             , N D C B lut_work_const:,   16384,  512,  64, 64, -1,      (5x10):, 441.0800, (6.0859e+08/s), 441.6720, (6.0777e+08/s), 442.2570, (6.0697e+08/s), 442.5490, (6.0657e+08/s), 439.7690, (6.1040e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384, 1024,  16,  8, -1,      (5x10):, 22.3450, (1.8771e+08/s), 22.3130, (1.8798e+08/s), 22.3400, (1.8775e+08/s), 22.3190, (1.8793e+08/s), 22.3530, (1.8764e+08/s)
bolt lut            , N D C B lut_work_const:,   16384, 1024,  16,  8, -1,      (5x10):, 22.5430, (1.8606e+08/s), 22.5520, (1.8598e+08/s), 22.5580, (1.8593e+08/s), 22.5210, (1.8624e+08/s), 22.5400, (1.8608e+08/s)
pq lut              , N D C B lut_work_const:,   16384, 1024,   8,  8, -1,      (5x10):, 455.9330, (7.3595e+07/s), 455.4380, (7.3675e+07/s), 456.4780, (7.3507e+07/s), 458.3160, (7.3212e+07/s), 456.6840, (7.3474e+07/s)
opq lut             , N D C B lut_work_const:,   16384, 1024,   8,  8, -1,      (5x10):, 846.9050, (3.9620e+07/s), 845.7150, (3.9676e+07/s), 845.7920, (3.9672e+07/s), 846.2510, (3.9651e+07/s), 844.0630, (3.9753e+07/s)
bolt lut cheating   , N D C B lut_work_const:,   16384, 1024,  32, 16, -1,      (5x10):, 20.0570, (4.1824e+08/s), 20.0480, (4.1843e+08/s), 20.0110, (4.1920e+08/s), 20.0190, (4.1903e+08/s), 20.0180, (4.1905e+08/s)
bolt lut            , N D C B lut_work_const:,   16384, 1024,  32, 16, -1,      (5x10):, 20.3890, (4.1143e+08/s), 20.3910, (4.1139e+08/s), 20.3950, (4.1131e+08/s), 20.3910, (4.1139e+08/s), 20.3970, (4.1127e+08/s)
pq lut              , N D C B lut_work_const:,   16384, 1024,  16, 16, -1,      (5x10):, 467.0290, (1.4369e+08/s), 469.3900, (1.4297e+08/s), 470.3980, (1.4266e+08/s), 468.8270, (1.4314e+08/s), 470.7500, (1.4256e+08/s)
opq lut             , N D C B lut_work_const:,   16384, 1024,  16, 16, -1,      (5x10):, 854.6790, (7.8519e+07/s), 851.7460, (7.8790e+07/s), 850.3210, (7.8922e+07/s), 854.8670, (7.8502e+07/s), 850.6150, (7.8895e+07/s)
bolt lut cheating   , N D C B lut_work_const:,   16384, 1024,  64, 32, -1,      (5x10):, 19.5290, (8.5909e+08/s), 19.5160, (8.5966e+08/s), 19.5290, (8.5909e+08/s), 19.5450, (8.5839e+08/s), 19.5500, (8.5817e+08/s)
bolt lut            , N D C B lut_work_const:,   16384, 1024,  64, 32, -1,      (5x10):, 20.1450, (8.3282e+08/s), 20.0910, (8.3506e+08/s), 20.1330, (8.3332e+08/s), 20.1500, (8.3262e+08/s), 20.1490, (8.3266e+08/s)
pq lut              , N D C B lut_work_const:,   16384, 1024,  32, 32, -1,      (5x10):, 496.3550, (2.7041e+08/s), 494.4910, (2.7143e+08/s), 498.4140, (2.6929e+08/s), 498.2590, (2.6937e+08/s), 496.0120, (2.7059e+08/s)
opq lut             , N D C B lut_work_const:,   16384, 1024,  32, 32, -1,      (5x10):, 886.1360, (1.5146e+08/s), 884.6580, (1.5172e+08/s), 884.1120, (1.5181e+08/s), 877.0050, (1.5304e+08/s), 880.9350, (1.5236e+08/s)
bolt lut cheating   , N D C B lut_work_const:,   16384, 1024, 128, 64, -1,      (5x10):, 19.9890, (1.6786e+09/s), 19.9800, (1.6794e+09/s), 19.9900, (1.6786e+09/s), 19.9900, (1.6786e+09/s), 19.9250, (1.6840e+09/s)
bolt lut            , N D C B lut_work_const:,   16384, 1024, 128, 64, -1,      (5x10):, 22.0080, (1.5246e+09/s), 21.9480, (1.5288e+09/s), 21.9770, (1.5268e+09/s), 21.9420, (1.5292e+09/s), 21.9490, (1.5287e+09/s)
pq lut              , N D C B lut_work_const:,   16384, 1024,  64, 64, -1,      (5x10):, 567.0410, (4.7340e+08/s), 571.1160, (4.7002e+08/s), 574.8210, (4.6699e+08/s), 566.9360, (4.7348e+08/s), 567.9430, (4.7265e+08/s)
opq lut             , N D C B lut_work_const:,   16384, 1024,  64, 64, -1,      (5x10):, 955.8710, (2.8083e+08/s), 947.4240, (2.8333e+08/s), 953.8300, (2.8143e+08/s), 950.1600, (2.8252e+08/s), 953.3670, (2.8157e+08/s)
