------------------------ Caltech3x3
Cifar100, blas sketch fixedW matmul, N D M d:,  10000, 512, 100, 128,   (5x10):, 20.9160, (4.7810e+07/s), 20.9250, (4.7790e+07/s), 20.8980, (4.7851e+07/s), 20.9340, (4.7769e+07/s), 20.8960, (4.7856e+07/s)
Cifar100, our sketch fixedW matmul , N D M d:,  10000, 512, 100, 128,   (5x10):, 41.4780, (2.4109e+07/s), 41.4080, (2.4150e+07/s), 41.7790, (2.3935e+07/s), 42.4400, (2.3563e+07/s), 41.4220, (2.4142e+07/s)
Cifar100, blas matmul              , N D M:,    10000, 512, 100,  -1,   (5x10):, 14.5930, (6.8526e+07/s), 14.5840, (6.8568e+07/s), 14.5650, (6.8658e+07/s), 14.6200, (6.8399e+07/s), 14.6640, (6.8194e+07/s)
Cifar100, our matmul               , N D M:,    10000, 512, 100,  -1,   (5x10):, 27.4350, (3.6450e+07/s), 27.6280, (3.6195e+07/s), 27.5930, (3.6241e+07/s), 27.3610, (3.6548e+07/s), 27.5750, (3.6265e+07/s)
------------------------ Ucr64
Ucr64, blas sketch matmul       , N D M d:,   1000, 320,  64,   2,  (5x10):,  0.1580, (4.0506e+08/s),  0.1560, (4.1026e+08/s),  0.1520, (4.2105e+08/s),  0.1510, (4.2384e+08/s),  0.1510, (4.2384e+08/s)
Ucr64, our sketch matmul        , N D M d:,   1000, 320,  64,   2,  (5x10):,  0.0900, (7.1111e+08/s),  0.0900, (7.1111e+08/s),  0.0900, (7.1111e+08/s),  0.0900, (7.1111e+08/s),  0.0900, (7.1111e+08/s)
Ucr64, blas sketch fixedW matmul, N D M d:,   1000, 320,  64,   2,  (5x10):,  0.1430, (4.4755e+08/s),  0.1430, (4.4755e+08/s),  0.1430, (4.4755e+08/s),  0.1430, (4.4755e+08/s),  0.1430, (4.4755e+08/s)
Ucr64, our sketch fixedW matmul , N D M d:,   1000, 320,  64,   2,  (5x10):,  0.0470, (1.3617e+09/s),  0.0470, (1.3617e+09/s),  0.0470, (1.3617e+09/s),  0.0470, (1.3617e+09/s),  0.0470, (1.3617e+09/s)
Ucr64, blas sketch matmul       , N D M d:,   1000, 320,  64,   4,  (5x10):,  0.1400, (4.5714e+08/s),  0.1400, (4.5714e+08/s),  0.1400, (4.5714e+08/s),  0.1400, (4.5714e+08/s),  0.1400, (4.5714e+08/s)
Ucr64, our sketch matmul        , N D M d:,   1000, 320,  64,   4,  (5x10):,  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s),  0.1770, (3.6158e+08/s)
Ucr64, blas sketch fixedW matmul, N D M d:,   1000, 320,  64,   4,  (5x10):,  0.1300, (4.9231e+08/s),  0.1300, (4.9231e+08/s),  0.1300, (4.9231e+08/s),  0.1310, (4.8855e+08/s),  0.1310, (4.8855e+08/s)
Ucr64, our sketch fixedW matmul , N D M d:,   1000, 320,  64,   4,  (5x10):,  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s),  0.1010, (6.3366e+08/s)
Ucr64, blas sketch matmul       , N D M d:,   1000, 320,  64,   8,  (5x10):,  0.1760, (3.6364e+08/s),  0.1760, (3.6364e+08/s),  0.1750, (3.6571e+08/s),  0.1750, (3.6571e+08/s),  0.1830, (3.4973e+08/s)
Ucr64, our sketch matmul        , N D M d:,   1000, 320,  64,   8,  (5x10):,  0.1840, (3.4783e+08/s),  0.1820, (3.5165e+08/s),  0.1830, (3.4973e+08/s),  0.1830, (3.4973e+08/s),  0.1830, (3.4973e+08/s)
