------------------------ Caltech3x3
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  16,  4,   (5x10):,  4.5180, (2.2134e+08/s),  4.6060, (2.1711e+08/s),  4.6070, (2.1706e+08/s),  4.6080, (2.1701e+08/s),  4.6060, (2.1711e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  32,  1,   (5x10):,  2.7980, (3.5740e+08/s),  2.7980, (3.5740e+08/s),  2.8750, (3.4783e+08/s),  2.8740, (3.4795e+08/s),  2.8780, (3.4746e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  32,  2,   (5x10):,  3.7310, (2.6802e+08/s),  3.7830, (2.6434e+08/s),  3.7410, (2.6731e+08/s),  3.8350, (2.6076e+08/s),  3.8150, (2.6212e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  32,  4,   (5x10):,  5.3450, (1.8709e+08/s),  5.3640, (1.8643e+08/s),  5.3410, (1.8723e+08/s),  5.3420, (1.8720e+08/s),  5.4590, (1.8318e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  64,  1,   (5x10):,  3.7760, (2.6483e+08/s),  3.8390, (2.6048e+08/s),  3.9320, (2.5432e+08/s),  3.9350, (2.5413e+08/s),  3.9160, (2.5536e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  64,  2,   (5x10):,  4.6910, (2.1317e+08/s),  4.6800, (2.1368e+08/s),  4.6770, (2.1381e+08/s),  4.6790, (2.1372e+08/s),  4.6750, (2.1390e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100,  64,  4,   (5x10):,  6.5230, (1.5330e+08/s),  6.7080, (1.4908e+08/s),  6.5180, (1.5342e+08/s),  6.5150, (1.5349e+08/s),  6.5140, (1.5352e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100, 128,  1,   (5x10):,  5.8230, (1.7173e+08/s),  5.8260, (1.7164e+08/s),  5.8070, (1.7221e+08/s),  5.8040, (1.7229e+08/s),  5.8020, (1.7235e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100, 128,  2,   (5x10):,  6.8590, (1.4579e+08/s),  6.7310, (1.4857e+08/s),  6.7150, (1.4892e+08/s),  6.7130, (1.4896e+08/s),  6.7130, (1.4896e+08/s)
Cifar100, osnap fixedW   , N D M d s:,  10000, 512, 100, 128,  4,   (5x10):,  8.7810, (1.1388e+08/s),  8.6270, (1.1592e+08/s),  8.6060, (1.1620e+08/s),  8.6110, (1.1613e+08/s),  8.6470, (1.1565e+08/s)
