------------------------ Caltech3x3 i8
---- ncodebooks=2
Ucr128, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 128, 32, -1.0, (5x10):,  0.0720, (1.8204e+09/s),  0.0720, (1.8204e+09/s),  0.0710, (1.8461e+09/s),  0.0720, (1.8204e+09/s),  0.0720, (1.8204e+09/s)
Ucr128, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 128, 32, -1.0, (5x10):,  1.1390, (1.1508e+08/s),  1.1620, (1.1280e+08/s),  1.1000, (1.1916e+08/s),  1.1000, (1.1916e+08/s),  1.1000, (1.1916e+08/s)
Ucr128, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 128, 32, -1.0, (5x10):,  1.0290, (1.2738e+08/s),  1.0280, (1.2750e+08/s),  1.0280, (1.2750e+08/s),  1.0280, (1.2750e+08/s),  1.0660, (1.2296e+08/s)
Ucr128, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 128, 32, -1.0, (5x10):,  0.0150, (8.7381e+09/s),  0.0150, (8.7381e+09/s),  0.0140, (9.3623e+09/s),  0.0140, (9.3623e+09/s),  0.0140, (9.3623e+09/s)
Ucr128, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 128, 32, -1.0, (5x10):,  0.0530, (2.4731e+09/s),  0.0570, (2.2995e+09/s),  0.0570, (2.2995e+09/s),  0.0570, (2.2995e+09/s),  0.0530, (2.4731e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 32,  1.0, (5x10):,  0.1230, (1.0656e+09/s),  0.1200, (1.0923e+09/s),  0.1200, (1.0923e+09/s),  0.1200, (1.0923e+09/s),  0.1200, (1.0923e+09/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 32,  1.0, (5x10):,  0.0490, (2.6749e+09/s),  0.0490, (2.6749e+09/s),  0.0490, (2.6749e+09/s),  0.0480, (2.7307e+09/s),  0.0480, (2.7307e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 32,  2.0, (5x10):,  0.1440, (9.1022e+08/s),  0.1440, (9.1022e+08/s),  0.1440, (9.1022e+08/s),  0.1440, (9.1022e+08/s),  0.1440, (9.1022e+08/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 32,  2.0, (5x10):,  0.0710, (1.8461e+09/s),  0.0710, (1.8461e+09/s),  0.0710, (1.8461e+09/s),  0.0720, (1.8204e+09/s),  0.0720, (1.8204e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 32,  4.0, (5x10):,  0.2000, (6.5536e+08/s),  0.1990, (6.5865e+08/s),  0.1940, (6.7563e+08/s),  0.1940, (6.7563e+08/s),  0.1970, (6.6534e+08/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 32,  4.0, (5x10):,  0.1250, (1.0486e+09/s),  0.1250, (1.0486e+09/s),  0.1230, (1.0656e+09/s),  0.1230, (1.0656e+09/s),  0.1230, (1.0656e+09/s)
---- ncodebooks=64
Ucr128, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 128, 64, -1.0, (5x10):,  0.1460, (8.9775e+08/s),  0.1450, (9.0394e+08/s),  0.1450, (9.0394e+08/s),  0.1450, (9.0394e+08/s),  0.1450, (9.0394e+08/s)
Ucr128, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 128, 64, -1.0, (5x10):,  2.2270, (5.8856e+07/s),  2.2150, (5.9175e+07/s),  2.2110, (5.9282e+07/s),  2.2230, (5.8962e+07/s),  2.2920, (5.7187e+07/s)
Ucr128, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 128, 64, -1.0, (5x10):,  2.0780, (6.3076e+07/s),  2.0620, (6.3565e+07/s),  2.0610, (6.3596e+07/s),  2.0630, (6.3535e+07/s),  2.0610, (6.3596e+07/s)
Ucr128, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 128, 64, -1.0, (5x10):,  0.0320, (4.0960e+09/s),  0.0290, (4.5197e+09/s),  0.0290, (4.5197e+09/s),  0.0280, (4.6811e+09/s),  0.0280, (4.6811e+09/s)
Ucr128, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 128, 64, -1.0, (5x10):,  0.1110, (1.1808e+09/s),  0.1080, (1.2136e+09/s),  0.1080, (1.2136e+09/s),  0.1080, (1.2136e+09/s),  0.1080, (1.2136e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 64,  1.0, (5x10):,  0.2380, (5.5072e+08/s),  0.2340, (5.6014e+08/s),  0.2330, (5.6254e+08/s),  0.2340, (5.6014e+08/s),  0.2340, (5.6014e+08/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 64,  1.0, (5x10):,  0.0880, (1.4895e+09/s),  0.0880, (1.4895e+09/s),  0.0880, (1.4895e+09/s),  0.0880, (1.4895e+09/s),  0.0880, (1.4895e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 64,  2.0, (5x10):,  0.2700, (4.8545e+08/s),  0.2690, (4.8726e+08/s),  0.2690, (4.8726e+08/s),  0.2700, (4.8545e+08/s),  0.2630, (4.9837e+08/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 64,  2.0, (5x10):,  0.1160, (1.1299e+09/s),  0.1160, (1.1299e+09/s),  0.1150, (1.1398e+09/s),  0.1150, (1.1398e+09/s),  0.1150, (1.1398e+09/s)
Ucr128, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 128, 64,  4.0, (5x10):,  0.3230, (4.0580e+08/s),  0.3220, (4.0706e+08/s),  0.3220, (4.0706e+08/s),  0.3220, (4.0706e+08/s),  0.3220, (4.0706e+08/s)
Ucr128, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 128, 64,  4.0, (5x10):,  0.1770, (7.4052e+08/s),  0.1770, (7.4052e+08/s),  0.1760, (7.4473e+08/s),  0.1770, (7.4052e+08/s),  0.1770, (7.4052e+08/s)
------------------------ Ucr256 f32
---- ncodebooks=2
Ucr256, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 256,  2, -1.0, (5x10):,  0.0180, (1.4564e+10/s),  0.0170, (1.5420e+10/s),  0.0170, (1.5420e+10/s),  0.0170, (1.5420e+10/s),  0.0170, (1.5420e+10/s)
Ucr256, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 256,  2, -1.0, (5x10):,  0.1200, (2.1845e+09/s),  0.1190, (2.2029e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s)
Ucr256, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 256,  2, -1.0, (5x10):,  0.1020, (2.5700e+09/s),  0.1020, (2.5700e+09/s),  0.1020, (2.5700e+09/s),  0.1020, (2.5700e+09/s),  0.1020, (2.5700e+09/s)
Ucr256, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 256,  2, -1.0, (5x10):,  0.0010, (2.6214e+11/s),  0.0010, (2.6214e+11/s),  0.0000, (inf/s),  0.0000, (inf/s),  0.0000, (inf/s)
Ucr256, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 256,  2, -1.0, (5x10):,  0.0140, (1.8725e+10/s),  0.0150, (1.7476e+10/s),  0.0150, (1.7476e+10/s),  0.0140, (1.8725e+10/s),  0.0150, (1.7476e+10/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  2,  1.0, (5x10):,  0.0570, (4.5990e+09/s),  0.0570, (4.5990e+09/s),  0.0580, (4.5197e+09/s),  0.0580, (4.5197e+09/s),  0.0580, (4.5197e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  2,  1.0, (5x10):,  0.0400, (6.5536e+09/s),  0.0400, (6.5536e+09/s),  0.0390, (6.7216e+09/s),  0.0390, (6.7216e+09/s),  0.0390, (6.7216e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  2,  2.0, (5x10):,  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  2,  2.0, (5x10):,  0.1030, (2.5451e+09/s),  0.1030, (2.5451e+09/s),  0.1030, (2.5451e+09/s),  0.1030, (2.5451e+09/s),  0.1030, (2.5451e+09/s)
---- ncodebooks=4
Ucr256, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 256,  4, -1.0, (5x10):,  0.0180, (1.4564e+10/s),  0.0180, (1.4564e+10/s),  0.0180, (1.4564e+10/s),  0.0180, (1.4564e+10/s),  0.0190, (1.3797e+10/s)
Ucr256, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 256,  4, -1.0, (5x10):,  0.2240, (1.1703e+09/s),  0.2240, (1.1703e+09/s),  0.2240, (1.1703e+09/s),  0.2240, (1.1703e+09/s),  0.2230, (1.1755e+09/s)
Ucr256, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 256,  4, -1.0, (5x10):,  0.2050, (1.2788e+09/s),  0.2050, (1.2788e+09/s),  0.2050, (1.2788e+09/s),  0.2050, (1.2788e+09/s),  0.2050, (1.2788e+09/s)
Ucr256, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 256,  4, -1.0, (5x10):,  0.0010, (2.6214e+11/s),  0.0010, (2.6214e+11/s),  0.0020, (1.3107e+11/s),  0.0020, (1.3107e+11/s),  0.0020, (1.3107e+11/s)
Ucr256, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 256,  4, -1.0, (5x10):,  0.0150, (1.7476e+10/s),  0.0150, (1.7476e+10/s),  0.0150, (1.7476e+10/s),  0.0150, (1.7476e+10/s),  0.0150, (1.7476e+10/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  4,  1.0, (5x10):,  0.0640, (4.0960e+09/s),  0.0640, (4.0960e+09/s),  0.0640, (4.0960e+09/s),  0.0640, (4.0960e+09/s),  0.0640, (4.0960e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  4,  1.0, (5x10):,  0.0460, (5.6988e+09/s),  0.0460, (5.6988e+09/s),  0.0460, (5.6988e+09/s),  0.0460, (5.6988e+09/s),  0.0480, (5.4613e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  4,  2.0, (5x10):,  0.1210, (2.1665e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s),  0.1200, (2.1845e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  4,  2.0, (5x10):,  0.1020, (2.5700e+09/s),  0.1010, (2.5955e+09/s),  0.1010, (2.5955e+09/s),  0.1010, (2.5955e+09/s),  0.1010, (2.5955e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  4,  4.0, (5x10):,  0.2230, (1.1755e+09/s),  0.2240, (1.1703e+09/s),  0.2240, (1.1703e+09/s),  0.2240, (1.1703e+09/s),  0.2240, (1.1703e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  4,  4.0, (5x10):,  0.2050, (1.2788e+09/s),  0.2150, (1.2193e+09/s),  0.2050, (1.2788e+09/s),  0.2050, (1.2788e+09/s),  0.2050, (1.2788e+09/s)
---- ncodebooks=8
Ucr256, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 256,  8, -1.0, (5x10):,  0.0250, (1.0486e+10/s),  0.0250, (1.0486e+10/s),  0.0250, (1.0486e+10/s),  0.0250, (1.0486e+10/s),  0.0250, (1.0486e+10/s)
Ucr256, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 256,  8, -1.0, (5x10):,  0.4390, (5.9714e+08/s),  0.4420, (5.9309e+08/s),  0.4630, (5.6619e+08/s),  0.4380, (5.9850e+08/s),  0.4380, (5.9850e+08/s)
Ucr256, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 256,  8, -1.0, (5x10):,  0.4130, (6.3473e+08/s),  0.4130, (6.3473e+08/s),  0.4130, (6.3473e+08/s),  0.4130, (6.3473e+08/s),  0.4130, (6.3473e+08/s)
Ucr256, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 256,  8, -1.0, (5x10):,  0.0040, (6.5536e+10/s),  0.0030, (8.7381e+10/s),  0.0030, (8.7381e+10/s),  0.0030, (8.7381e+10/s),  0.0030, (8.7381e+10/s)
Ucr256, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 256,  8, -1.0, (5x10):,  0.0200, (1.3107e+10/s),  0.0200, (1.3107e+10/s),  0.0200, (1.3107e+10/s),  0.0210, (1.2483e+10/s),  0.0200, (1.3107e+10/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  8,  1.0, (5x10):,  0.0870, (3.0131e+09/s),  0.0850, (3.0840e+09/s),  0.0850, (3.0840e+09/s),  0.0850, (3.0840e+09/s),  0.0850, (3.0840e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  8,  1.0, (5x10):,  0.0600, (4.3691e+09/s),  0.0600, (4.3691e+09/s),  0.0590, (4.4431e+09/s),  0.0580, (4.5197e+09/s),  0.0580, (4.5197e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  8,  2.0, (5x10):,  0.1320, (1.9859e+09/s),  0.1320, (1.9859e+09/s),  0.1340, (1.9563e+09/s),  0.1340, (1.9563e+09/s),  0.1340, (1.9563e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  8,  2.0, (5x10):,  0.1070, (2.4499e+09/s),  0.1100, (2.3831e+09/s),  0.1060, (2.4731e+09/s),  0.1050, (2.4966e+09/s),  0.1080, (2.4273e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256,  8,  4.0, (5x10):,  0.2440, (1.0744e+09/s),  0.2440, (1.0744e+09/s),  0.2440, (1.0744e+09/s),  0.2440, (1.0744e+09/s),  0.2360, (1.1108e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256,  8,  4.0, (5x10):,  0.2110, (1.2424e+09/s),  0.2110, (1.2424e+09/s),  0.2120, (1.2365e+09/s),  0.2180, (1.2025e+09/s),  0.2180, (1.2025e+09/s)
---- ncodebooks=16
Ucr256, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 256, 16, -1.0, (5x10):,  0.0530, (4.9461e+09/s),  0.0510, (5.1401e+09/s),  0.0510, (5.1401e+09/s),  0.0510, (5.1401e+09/s),  0.0510, (5.1401e+09/s)
Ucr256, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 256, 16, -1.0, (5x10):,  1.0450, (2.5086e+08/s),  1.0450, (2.5086e+08/s),  1.0460, (2.5062e+08/s),  1.1010, (2.3810e+08/s),  1.0470, (2.5038e+08/s)
Ucr256, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 256, 16, -1.0, (5x10):,  1.0050, (2.6084e+08/s),  1.0400, (2.5206e+08/s),  0.9930, (2.6399e+08/s),  0.9970, (2.6293e+08/s),  0.9970, (2.6293e+08/s)
Ucr256, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 256, 16, -1.0, (5x10):,  0.0090, (2.9127e+10/s),  0.0080, (3.2768e+10/s),  0.0070, (3.7449e+10/s),  0.0070, (3.7449e+10/s),  0.0060, (4.3691e+10/s)
Ucr256, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 256, 16, -1.0, (5x10):,  0.0410, (6.3938e+09/s),  0.0410, (6.3938e+09/s),  0.0400, (6.5536e+09/s),  0.0400, (6.5536e+09/s),  0.0400, (6.5536e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 16,  1.0, (5x10):,  0.1250, (2.0972e+09/s),  0.1250, (2.0972e+09/s),  0.1250, (2.0972e+09/s),  0.1250, (2.0972e+09/s),  0.1250, (2.0972e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 16,  1.0, (5x10):,  0.0730, (3.5910e+09/s),  0.0730, (3.5910e+09/s),  0.0750, (3.4953e+09/s),  0.0730, (3.5910e+09/s),  0.0750, (3.4953e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 16,  2.0, (5x10):,  0.1770, (1.4810e+09/s),  0.1760, (1.4895e+09/s),  0.1790, (1.4645e+09/s),  0.1760, (1.4895e+09/s),  0.1760, (1.4895e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 16,  2.0, (5x10):,  0.1240, (2.1141e+09/s),  0.1240, (2.1141e+09/s),  0.1230, (2.1313e+09/s),  0.1230, (2.1313e+09/s),  0.1240, (2.1141e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 16,  4.0, (5x10):,  0.2770, (9.4637e+08/s),  0.2760, (9.4980e+08/s),  0.2750, (9.5325e+08/s),  0.2750, (9.5325e+08/s),  0.2750, (9.5325e+08/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 16,  4.0, (5x10):,  0.2230, (1.1755e+09/s),  0.2230, (1.1755e+09/s),  0.2230, (1.1755e+09/s),  0.2230, (1.1755e+09/s),  0.2240, (1.1703e+09/s)
---- ncodebooks=32
Ucr256, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 256, 32, -1.0, (5x10):,  0.1280, (2.0480e+09/s),  0.1280, (2.0480e+09/s),  0.1290, (2.0321e+09/s),  0.1280, (2.0480e+09/s),  0.1280, (2.0480e+09/s)
Ucr256, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 256, 32, -1.0, (5x10):,  2.2060, (1.1883e+08/s),  2.1990, (1.1921e+08/s),  2.1990, (1.1921e+08/s),  2.1970, (1.1932e+08/s),  2.1890, (1.1976e+08/s)
Ucr256, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 256, 32, -1.0, (5x10):,  2.0670, (1.2682e+08/s),  2.1470, (1.2210e+08/s),  2.1560, (1.2159e+08/s),  2.1520, (1.2181e+08/s),  2.0590, (1.2732e+08/s)
Ucr256, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 256, 32, -1.0, (5x10):,  0.0150, (1.7476e+10/s),  0.0140, (1.8725e+10/s),  0.0150, (1.7476e+10/s),  0.0130, (2.0165e+10/s),  0.0140, (1.8725e+10/s)
Ucr256, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 256, 32, -1.0, (5x10):,  0.1050, (2.4966e+09/s),  0.1030, (2.5451e+09/s),  0.1030, (2.5451e+09/s),  0.1020, (2.5700e+09/s),  0.1020, (2.5700e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 32,  1.0, (5x10):,  0.2290, (1.1447e+09/s),  0.2280, (1.1498e+09/s),  0.2290, (1.1447e+09/s),  0.2290, (1.1447e+09/s),  0.2300, (1.1398e+09/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 32,  1.0, (5x10):,  0.1010, (2.5955e+09/s),  0.1010, (2.5955e+09/s),  0.1030, (2.5451e+09/s),  0.1010, (2.5955e+09/s),  0.0990, (2.6479e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 32,  2.0, (5x10):,  0.2750, (9.5325e+08/s),  0.2740, (9.5673e+08/s),  0.2740, (9.5673e+08/s),  0.2740, (9.5673e+08/s),  0.2740, (9.5673e+08/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 32,  2.0, (5x10):,  0.1450, (1.8079e+09/s),  0.1450, (1.8079e+09/s),  0.1450, (1.8079e+09/s),  0.1450, (1.8079e+09/s),  0.1450, (1.8079e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 32,  4.0, (5x10):,  0.3760, (6.9719e+08/s),  0.3760, (6.9719e+08/s),  0.3770, (6.9534e+08/s),  0.3780, (6.9350e+08/s),  0.3770, (6.9534e+08/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 32,  4.0, (5x10):,  0.2470, (1.0613e+09/s),  0.2480, (1.0570e+09/s),  0.2470, (1.0613e+09/s),  0.2470, (1.0613e+09/s),  0.2470, (1.0613e+09/s)
---- ncodebooks=64
Ucr256, f32, amm mithral nolut     , N D M C lut_work_coef:,  1000, 320, 256, 64, -1.0, (5x10):,  0.2690, (9.7451e+08/s),  0.2650, (9.8922e+08/s),  0.2630, (9.9675e+08/s),  0.2620, (1.0005e+09/s),  0.2620, (1.0005e+09/s)
Ucr256, f32, amm mithral denselut  , N D M C lut_work_coef:,  1000, 320, 256, 64, -1.0, (5x10):,  4.3920, (5.9687e+07/s),  4.4120, (5.9416e+07/s),  4.3910, (5.9700e+07/s),  4.5860, (5.7162e+07/s),  4.5800, (5.7237e+07/s)
Ucr256, f32, mithral lut dense     , N D M C lut_work_coef:,  1000, 320, 256, 64, -1.0, (5x10):,  4.1470, (6.3213e+07/s),  4.1190, (6.3643e+07/s),  4.1200, (6.3627e+07/s),  4.1170, (6.3674e+07/s),  4.1220, (6.3596e+07/s)
Ucr256, f32, amm mithral enc       , N D M C lut_work_coef:,  1000, 320, 256, 64, -1.0, (5x10):,  0.0300, (8.7381e+09/s),  0.0310, (8.4563e+09/s),  0.0290, (9.0394e+09/s),  0.0290, (9.0394e+09/s),  0.0290, (9.0394e+09/s)
Ucr256, f32, amm mithral scan      , N D M C lut_work_coef:,  1000, 320, 256, 64, -1.0, (5x10):,  0.2120, (1.2365e+09/s),  0.2120, (1.2365e+09/s),  0.2120, (1.2365e+09/s),  0.2120, (1.2365e+09/s),  0.2120, (1.2365e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 64,  1.0, (5x10):,  0.4430, (5.9175e+08/s),  0.4430, (5.9175e+08/s),  0.4430, (5.9175e+08/s),  0.4470, (5.8645e+08/s),  0.4590, (5.7112e+08/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 64,  1.0, (5x10):,  0.1750, (1.4980e+09/s),  0.1750, (1.4980e+09/s),  0.1760, (1.4895e+09/s),  0.1760, (1.4895e+09/s),  0.1750, (1.4980e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 64,  2.0, (5x10):,  0.5040, (5.2013e+08/s),  0.5010, (5.2324e+08/s),  0.5010, (5.2324e+08/s),  0.5010, (5.2324e+08/s),  0.5330, (4.9183e+08/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 64,  2.0, (5x10):,  0.2340, (1.1203e+09/s),  0.2330, (1.1251e+09/s),  0.2330, (1.1251e+09/s),  0.2330, (1.1251e+09/s),  0.2320, (1.1299e+09/s)
Ucr256, f32, amm mithral sparselut , N D M C lut_work_coef:,  1000, 320, 256, 64,  4.0, (5x10):,  0.6250, (4.1943e+08/s),  0.6220, (4.2145e+08/s),  0.6220, (4.2145e+08/s),  0.6430, (4.0769e+08/s),  0.6190, (4.2350e+08/s)
Ucr256, f32, mithral lut sparse    , N D M C lut_work_coef:,  1000, 320, 256, 64,  4.0, (5x10):,  0.3600, (7.2818e+08/s),  0.3610, (7.2616e+08/s),  0.3570, (7.3430e+08/s),  0.3560, (7.3636e+08/s),  0.3560, (7.3636e+08/s)
